order_id,date_id,location_id,restaurant_id,food_id,price,rating,rating_count
105235,112,521,419,38834,2337,4.4,0
105236,170,521,419,38835,1710,4.4,0
105237,122,521,419,38836,2023.5,4.4,0
105238,129,521,419,38837,1539,4.9,8
105239,191,521,419,38838,427.5,4.3,29
105240,2,521,419,38839,250,4.5,80
105241,158,521,419,38840,513,3.9,5
105242,194,521,419,38841,513,4.3,4
105243,43,521,419,38842,300,4.8,241
105244,111,521,419,38843,80,4.7,445
105245,229,521,419,38844,150,5,6
105246,5,521,419,38845,148,4.5,69
105247,7,521,419,38846,245,4.8,694
105248,13,521,419,38847,155,4.5,129
105249,170,521,419,38848,155,4,65
105250,215,521,419,38849,194,4.5,414
105251,8,521,419,38850,155,4.6,47
105252,41,521,419,38851,245,4.5,196
105253,10,521,419,38852,155,4.1,23
105254,158,521,419,38853,155,4.4,0
105255,237,521,419,38854,155,4.1,133
105256,25,521,419,38855,245,4.6,170
105257,158,521,419,38856,200,4.3,190
105258,175,521,419,38857,155,4.7,86
105259,88,521,419,38858,155,4.7,29
105260,83,521,419,38859,395,4.1,68
105261,160,521,419,38860,395,4,104
105262,205,521,419,38861,450,4.7,7
105263,166,521,419,38862,370,4.3,17
105264,152,521,419,38863,347,4.3,40
105265,132,521,419,38864,395,3.5,31
105266,183,521,419,38865,381,3.8,27
105267,173,521,419,38866,370,4.5,24
105268,6,521,419,38867,414,3.5,17
105269,66,521,419,38868,395,3.9,25
105270,231,521,419,38869,414,3.6,3
105271,211,521,419,38870,460,4.2,5
105272,41,521,419,38871,347,4.4,0
105273,11,521,419,38872,414,4.4,0
105274,61,526,420,38873,90,2.2,8
105275,142,526,420,38874,80,4.4,0
105276,43,526,420,38875,40,2.7,5
105277,40,526,420,38876,40,4.4,0
105278,168,526,420,38877,60,4.1,8
105279,182,526,420,38878,70,3,22
105280,171,526,420,38879,50,3.5,6
105281,205,526,420,38880,80,4.4,0
105282,175,526,420,38881,90,2.7,6
105283,103,526,420,38882,80,4.2,1
105284,18,526,420,38883,70,4.1,1
105285,202,526,420,38884,50,3.8,3
105286,206,526,420,38885,90,2.2,8
105287,242,526,420,38886,60,2.7,6
105288,16,526,420,38887,95,4.4,0
105289,189,526,420,38241,80,2.3,3
105290,175,526,420,38888,60,3.1,3
105291,220,526,420,38889,85,4.4,0
105292,86,526,420,38890,80,4.4,0
105293,221,526,420,38891,50,3.8,17
105294,218,526,420,38892,70,2.5,6
105295,112,526,420,38893,70,4.4,0
105296,34,526,420,37574,70,3,4
105297,174,526,420,17151,50,3.6,11
105298,151,526,420,17772,90,4.4,0
105299,138,526,420,38894,70,3,22
105300,196,526,420,38895,90,4.4,0
105301,64,526,420,38896,40,2.7,5
105302,185,526,420,38897,40,2.4,4
105303,184,526,420,38898,40,4.4,0
105304,194,526,420,38899,30,4.4,0
105305,155,526,420,38900,60,4.1,8
105306,80,526,420,38901,40,2.8,6
105307,215,526,420,38902,60,4.4,0
105308,22,526,420,38903,100,4.4,0
105309,96,526,420,38904,120,4.4,0
105310,107,526,420,38905,50,3.5,6
105311,113,526,420,38906,45,4.4,0
105312,206,526,420,38907,40,4.5,1
105313,68,526,420,540,40,4.4,0
105314,231,526,420,38908,45,4.4,0
105315,75,526,420,38909,40,4.4,0
105316,129,521,421,38910,99,5,3
105317,91,521,421,38911,159,3.5,3
105318,123,521,421,38912,299,3.6,2
105319,129,521,421,38913,89,4.8,10
105320,189,521,421,38914,239,4.6,92
105321,5,521,421,38915,239,4.7,18
105322,49,521,421,38916,149,4.4,0
105323,140,521,421,38917,219,4.1,15
105324,212,521,421,38918,159,4.3,81
105325,216,521,421,38919,209,4.5,36
105326,169,521,421,38920,79,4.4,0
105327,79,521,421,38921,35,2.1,3
105328,143,521,421,38922,219,4.4,0
105329,67,521,421,38923,35,4.4,0
105330,12,521,421,38924,219,4.4,0
105331,23,521,421,38925,289,4.4,0
105332,98,521,421,38926,249,4.1,1
105333,118,521,421,38927,235,3.5,1
105334,82,521,421,38928,259,4.8,4
105335,171,521,421,38929,199,4.1,14
105336,118,521,421,38930,215,4.4,0
105337,163,521,421,38931,319,4.4,0
105338,120,521,421,38932,319,4.4,0
105339,183,521,421,38933,219,3.1,9
105340,6,521,421,38934,209,4.3,31
105341,201,521,421,38935,194,4.4,0
105342,178,521,421,38936,184,4.4,0
105343,206,521,421,38937,274,4.4,0
105344,61,521,421,38938,249,4.4,0
105345,107,521,421,38939,214,4.2,2
105346,164,521,421,38940,204,4.4,0
105347,100,521,421,38941,214,4.4,0
105348,183,521,421,38942,817,4.4,0
105349,100,521,421,38943,558,4.4,0
105350,16,521,421,38944,578,4.4,0
105351,221,521,421,38945,548,4.4,0
105352,225,521,421,38946,548,4.4,0
105353,28,521,421,38947,548,4.4,0
105354,44,521,422,38948,79,4.6,88
105355,18,521,422,10546,129,3.7,56
105356,237,521,422,38949,169,4.4,0
105357,154,521,422,38950,229,4.8,297
105358,126,521,422,38951,239,4.1,0
105359,83,521,422,38952,239,4.3,0
105360,221,521,422,38953,239,4.3,695
105361,186,521,422,38954,239,3.2,146
105362,166,521,422,38955,219,4.4,93
105363,113,521,422,38956,199,4.5,360
105364,110,521,422,35893,239,4.5,892
105365,130,521,422,38957,259,4.3,140
105366,49,521,422,38958,249,4.1,203
105367,134,521,422,38959,139,4.8,15
105368,204,521,422,38960,139,5,20
105369,70,521,422,38961,199,4.4,12
105370,205,521,422,38962,155,3.6,65
105371,109,521,422,38963,149,3.8,58
105372,198,521,422,38964,199,4.3,70
105373,58,521,422,38965,90,4.6,88
105374,23,521,422,38966,60,3.7,44
105375,52,521,422,38967,89,4.6,225
105376,202,521,422,38968,169,3.5,11
105377,152,521,422,38969,125,4.3,190
105378,174,521,422,38970,89,4,99
105379,17,521,422,38971,89,4.7,0
105380,143,521,422,38972,89,4.4,0
105381,51,521,422,38973,169,3.5,39
105382,1,521,422,38974,119,4,342
105383,195,521,422,38975,119,3.8,85
105384,117,521,422,38976,149,4.6,119
105385,47,521,422,38977,149,3.7,367
105386,143,521,422,38978,148,4.4,631
105387,238,521,422,38979,148,4.2,226
105388,226,521,422,38980,45,4.2,609
105389,23,521,422,38981,149,4.5,429
105390,43,521,422,38982,55,3.9,242
105391,145,521,422,38983,190,4.8,77
105392,199,521,422,38984,149,4.8,14
105393,121,521,422,38985,149,4.8,9
105394,141,521,422,38986,179,5,13
105395,55,521,422,38987,139,4.4,70
105396,84,521,422,38988,169,4.3,24
105397,19,521,422,38989,178,4.8,6
105398,233,521,422,18097,369,4.5,663
105399,235,521,422,38990,269,3.8,173
105400,182,521,422,38991,279,4.6,10
105401,216,521,422,38992,199,4.6,147
105402,180,521,422,38993,245,4.8,62
105403,181,521,422,38994,245,3.3,89
105404,191,521,422,38995,229,4,121
105405,2,521,422,38996,269,4.3,21
105406,26,521,422,38997,269,5,11
105407,167,521,422,38998,279,4.7,85
105408,25,521,422,38999,249,4.3,64
105409,168,521,422,39000,279,4.6,43
105410,17,521,422,39001,279,4.2,253
105411,212,521,422,39002,269,5,16
105412,233,521,422,39003,269,4.9,3
105413,136,521,422,39004,269,4.8,20
105414,118,521,422,39005,225,4.3,70
105415,112,521,422,39006,245,4.7,78
105416,174,521,422,39007,175,4.3,39
105417,204,521,422,39008,210,4.9,77
105418,239,521,422,169,125,4.7,25
105419,16,521,422,170,125,4.6,23
105420,99,521,422,15109,125,4.4,32
105421,232,521,422,39009,125,3.4,30
105422,105,521,422,23533,125,5,12
105423,219,521,422,39010,125,4.9,63
105424,122,521,422,39011,125,4.3,4
105425,123,521,422,174,125,4.4,0
105426,27,521,422,9062,125,4.6,29
105427,34,521,422,39012,329,3,24
105428,187,521,422,39013,349,3.6,4
105429,95,521,422,39014,279,3.9,30
105430,22,521,422,39015,325,3.2,21
105431,243,521,422,39016,299,4.7,5
105432,51,521,422,39017,225,4.3,12
105433,237,521,422,39018,349,4.4,0
105434,169,521,422,39019,299,4.6,13
105435,240,521,422,39020,279,4.9,9
105436,120,521,422,27327,235,4.1,170
105437,242,521,422,39021,99,4.6,26
105438,243,521,422,39022,79,4.6,88
105439,149,521,422,39023,59,4.6,10
105440,9,521,422,39024,129,3.7,56
105441,157,521,422,39025,55,4.4,0
105442,114,521,422,39026,169,4.4,0
105443,1,521,422,39027,140,4.4,0
105444,95,521,422,39028,99,4.4,0
105445,198,521,422,39029,79,4.3,11
105446,138,521,422,39030,79,4.3,11
105447,82,521,422,39031,89,4,342
105448,10,521,422,39032,89,4,342
105449,60,521,422,39033,99,4.4,0
105450,115,521,423,39034,139,3.9,141
105451,160,521,423,39035,139,4.2,32
105452,193,521,423,39036,139,4.3,31
105453,9,521,423,39037,139,4.1,75
105454,17,521,423,39038,209,3.9,21
105455,191,521,423,39039,139,4.3,6
105456,8,521,423,39040,139,4.9,53
105457,146,521,423,39041,129,4.9,5
105458,229,521,423,39042,139,4.3,16
105459,158,521,423,39043,199,4.2,263
105460,41,521,423,39044,199,4.3,3
105461,53,521,423,39045,189,4,9
105462,26,521,423,39046,99,4.4,17
105463,49,521,423,39047,179,4.4,0
105464,44,521,424,39048,504,4.4,0
105465,114,521,424,39049,560,4.4,0
105466,197,521,424,39050,560,4.4,0
105467,76,521,424,39051,784,4.4,0
105468,228,521,424,39052,150,4.4,0
105469,25,521,424,39053,180,2.5,3
105470,240,521,424,39054,130,4.1,11
105471,110,521,424,39055,70,3.8,14
105472,214,521,424,9477,168,4.4,0
105473,43,521,424,15301,196,5,3
105474,106,521,424,14458,168,4.4,0
105475,186,527,425,39056,339,4.4,0
105476,190,527,425,39057,339,4.4,0
105477,27,527,425,39058,349,4.4,0
105478,14,527,425,39059,379,4.4,0
105479,100,527,425,39060,379,4.4,0
105480,74,527,425,39061,379,4.4,0
105481,66,527,425,39062,349,4.4,0
105482,144,527,425,39063,339,4.4,0
105483,227,527,425,39064,379,4.4,0
105484,236,527,425,39065,379,4.4,0
105485,226,527,425,39066,279,4.4,0
105486,209,527,425,39067,289,4.4,0
105487,95,527,425,39068,299,4.4,0
105488,59,527,425,39069,279,4.4,0
105489,43,527,425,39070,289,4.4,0
105490,207,527,425,39071,289,4.4,0
105491,55,527,425,39072,289,4.4,0
105492,176,527,425,39073,279,4.4,0
105493,139,527,425,39074,279,4.4,0
105494,9,527,425,39075,279,4.4,0
105495,96,527,425,39076,279,4.4,0
105496,166,527,425,39077,279,4.4,0
105497,45,527,425,39078,279,4.4,0
105498,183,527,425,39079,279,4.4,0
105499,169,527,425,39080,279,4.4,0
105500,96,527,425,39081,279,4.4,0
105501,12,527,425,39082,279,4.4,0
105502,163,527,425,39083,279,4.4,0
105503,201,527,425,39084,279,4.4,0
105504,123,527,425,39085,279,4.4,0
105505,34,527,425,39086,279,4.4,0
105506,138,527,425,39087,299,4.4,0
105507,62,527,425,39088,289,4.4,0
105508,147,527,425,39089,299,4.4,0
105509,231,527,425,39090,279,4.4,0
105510,62,527,425,39091,289,4.4,0
105511,207,527,425,39092,190,4.4,0
105512,73,527,425,39093,279,4.4,0
105513,139,527,425,39094,148,4.4,0
105514,165,527,425,39095,140,4.4,0
105515,143,527,425,39096,140,4.4,0
105516,141,527,425,39097,319,4.4,0
105517,150,527,425,39098,329,4.4,0
105518,141,527,425,39099,329,4.4,0
105519,77,527,425,39100,329,4.4,0
105520,49,527,425,39101,279,4.4,0
105521,160,527,425,39102,280,4.4,0
105522,95,527,425,39103,219,4.4,0
105523,51,527,425,39104,279,4.4,0
105524,126,527,425,39105,289,4.4,0
105525,117,527,425,39106,299,4.4,0
105526,192,527,425,39107,299,4.4,0
105527,32,527,425,39108,279,4.4,0
105528,60,527,425,39109,279,4.4,0
105529,134,527,425,39110,289,4.4,0
105530,86,527,425,39111,121,4.4,0
105531,37,527,425,39112,229,4.4,0
105532,77,527,425,39113,239,4.4,0
105533,134,527,425,39114,299,4.4,0
105534,185,527,425,39115,299,4.4,0
105535,92,527,425,39116,279,4.4,0
105536,155,528,33,9656,148,4.4,0
105537,41,528,33,9657,296,4,1
105538,171,528,33,9658,314,4.4,0
105539,80,528,33,9659,290,4.3,1
105540,165,528,33,9660,207,3.5,7
105541,235,528,33,9661,171,3.8,2
105542,221,528,33,9662,319,4.4,0
105543,42,528,33,9663,325,5,1
105544,28,528,33,9664,301,4.4,0
105545,96,528,33,9665,233,4.4,0
105546,71,528,33,9667,137,4.4,0
105547,168,528,33,9668,263,4.4,0
105548,226,528,33,9669,209,4.4,0
105549,225,528,33,9671,93,4.4,0
105550,148,528,33,9672,267,4.3,1
105551,224,528,33,9673,294,4,5
105552,78,528,33,9674,234,4.2,65
105553,242,528,33,9675,255,4.1,24
105554,138,528,33,9676,282,3.3,3
105555,92,528,33,9677,327,4.1,2
105556,224,528,33,9678,290,4.1,2
105557,196,528,33,9679,244,4.9,5
105558,231,528,33,9680,196,4.4,12
105559,20,528,33,9681,334,4.4,0
105560,178,528,33,9682,360,4.4,0
105561,107,528,33,9683,218,4.7,2
105562,17,528,33,9684,357,4.4,1
105563,178,528,33,9685,383,4.1,1
105564,169,528,33,9686,309,4.4,0
105565,137,528,33,9687,447,4.4,0
105566,20,528,33,9688,474,4.4,0
105567,146,528,33,9689,332,4.4,0
105568,11,528,33,9690,470,4.4,0
105569,235,528,33,9691,497,4.4,0
105570,71,528,33,9692,202,4.3,29
105571,56,528,33,9693,237,4.4,0
105572,107,528,33,9694,143,4.6,94
105573,9,528,33,9695,135,4.4,0
105574,224,528,33,9696,125,4.4,2
105575,144,528,33,9697,104,4.5,4
105576,65,528,33,9699,136,5,3
105577,202,528,33,9701,167,4.5,1
105578,164,528,33,18465,81,4.4,0
105579,227,528,33,18466,81,4.4,0
105580,107,528,33,18467,114,4.4,0
105581,86,528,33,18468,137,4.4,0
105582,222,528,33,15857,68,4.6,3
105583,15,528,33,9703,207,4.4,0
105584,130,528,33,9704,231,4.4,0
105585,42,528,33,10809,104,4.4,0
105586,88,528,33,9705,91,4.4,0
105587,63,528,33,9706,375,4.3,4
105588,155,528,33,9707,366,4.4,2
105589,240,528,33,9708,340,4.4,2
105590,3,528,33,9709,260,4.8,4
105591,217,528,33,9710,265,4.3,1
105592,192,528,33,9711,217,4.2,2
105593,87,528,33,9712,189,4.4,0
105594,22,528,33,9713,207,4.6,8
105595,136,528,33,10810,386,4.6,1
105596,66,528,33,9714,386,3.3,3
105597,93,528,33,9715,348,4.4,0
105598,159,528,33,9716,344,4.4,1
105599,80,528,33,9717,317,4.4,0
105600,204,528,33,9718,306,4.4,0
105601,30,528,33,9719,281,4.6,2
105602,104,528,33,9720,248,4.4,0
105603,112,528,33,9721,199,4.4,0
105604,148,528,33,9722,399,4.2,1
105605,137,528,33,9723,390,4.4,0
105606,231,528,33,9724,365,5,4
105607,170,528,33,9725,284,4.1,1
105608,9,528,33,9726,245,4.1,6
105609,209,528,33,9727,284,4.4,0
105610,46,528,33,9728,231,4.4,0
105611,102,528,33,9729,213,4.4,0
105612,20,528,33,10811,411,4.2,1
105613,85,528,33,9730,411,4.4,0
105614,79,528,33,9731,373,4.8,0
105615,15,528,33,9732,368,4.4,0
105616,5,528,33,9733,342,3.7,0
105617,35,528,33,9734,330,4.4,0
105618,146,528,33,9735,305,4.4,0
105619,16,528,33,9736,273,4.4,0
105620,168,528,33,9737,223,4.4,0
105621,144,528,33,9738,260,4.4,0
105622,71,528,33,9739,277,4.4,0
105623,99,528,33,9740,271,4.4,0
105624,62,528,33,9741,179,3.9,1
105625,93,528,33,9742,222,4.5,2
105626,124,528,33,9743,227,4,1
105627,109,528,33,9744,227,4.4,0
105628,162,528,33,9745,237,3.9,6
105629,223,528,33,9746,197,4.4,15
105630,217,528,33,9747,118,4.3,29
105631,192,528,33,9748,58,4.6,113
105632,228,528,33,9749,121,4.9,9
105633,63,528,33,9750,79,4.4,44
105634,115,528,33,9751,247,4.7,5
105635,106,528,33,9752,194,2.5,3
105636,130,528,33,9753,201,4.5,12
105637,186,528,33,9754,151,4.7,5
105638,232,528,33,9755,106,4.6,11
105639,192,528,33,9756,68,4,9
105640,79,528,33,9757,236,4.9,6
105641,6,528,33,9758,233,4.8,1
105642,131,528,33,9759,91,4.5,10
105643,9,528,33,9760,248,4.4,2
105644,234,528,33,9761,260,4.4,0
105645,64,528,33,9762,248,4.4,0
105646,218,528,33,9763,114,4.3,2
105647,193,528,33,9764,102,4.2,1
105648,32,528,33,9765,492,4.4,0
105649,121,528,33,9766,459,4.4,0
105650,96,528,33,9767,336,3.8,0
105651,84,528,33,9768,316,4.4,0
105652,144,528,33,9769,307,4.4,0
105653,1,528,33,9770,274,4.4,0
105654,225,528,33,9771,250,4.4,0
105655,134,528,33,9772,265,4.4,0
105656,22,528,33,9773,239,4.4,0
105657,59,528,33,9774,173,4.2,1
105658,64,528,33,9775,208,4.4,0
105659,168,528,33,9776,110,4.4,0
105660,132,528,33,9777,365,4.4,0
105661,51,528,33,9778,340,4.4,0
105662,51,528,33,9779,89,4.4,24
105663,14,528,33,9780,498,4.4,0
105664,106,528,33,9781,482,4.4,0
105665,220,528,33,9783,460,4.4,0
105666,101,528,33,9784,390,4.4,0
105667,199,528,33,9785,366,4.4,0
105668,195,528,33,9786,339,4.5,1
105669,222,528,33,9787,331,4.4,0
105670,182,528,33,9788,334,4.4,0
105671,62,528,33,9789,307,4.4,0
105672,123,528,33,9790,238,4.4,0
105673,157,528,33,9791,168,4.4,0
105674,121,528,33,9792,635,4.4,0
105675,181,528,33,9793,627,4.4,1
105676,6,528,33,9794,548,4.6,1
105677,57,528,33,9795,420,4.5,1
105678,228,528,33,15860,549,4.4,0
105679,113,528,33,9799,147,4.3,2
105680,91,528,33,9800,114,3.6,9
105681,92,528,33,9801,118,4.5,18
105682,30,528,33,9802,132,4.7,25
105683,69,528,33,9803,95,4.5,15
105684,135,528,33,9804,49,4.3,90
105685,191,528,33,9805,23,4,15
105686,191,528,33,9806,397,4.4,0
105687,115,528,33,9807,209,4.5,1
105688,141,528,33,9808,161,5,8
105689,196,528,33,9809,118,4.5,18
105690,228,528,33,9810,115,4.6,10
105691,179,528,33,9811,127,4.5,7
105692,16,528,33,9812,127,4.1,2
105693,30,528,33,9813,91,4,3
105694,39,528,33,9814,91,4.4,5
105695,210,528,33,9815,93,4.5,2
105696,220,528,33,9816,93,4.1,1
105697,29,528,33,9817,104,4.7,10
105698,88,528,33,9818,104,4.4,0
105699,19,528,33,9819,104,4.4,0
105700,206,528,33,9820,98,4.5,1
105701,33,528,33,9821,98,4.4,0
105702,184,528,33,9822,98,4.3,1
105703,57,528,33,9823,122,4.7,34
105704,96,528,33,9824,114,4.4,0
105705,127,528,33,9825,75,4.4,0
105706,148,528,33,9826,95.23,4.6,1
105707,66,528,33,9829,81,4.6,1
105708,63,528,33,9830,81,4.4,0
105709,131,528,33,9831,81,4.4,0
105710,29,528,33,9832,81,5,3
105711,105,528,33,9833,86,4.4,0
105712,71,528,33,9834,56,3.7,5
105713,31,528,33,10812,57.14,4.4,0
105714,1,528,33,9836,22,4.4,0
105715,82,528,33,9837,22,4.2,1
105716,13,528,33,9839,0.95,4,13
105717,4,528,33,9840,29,4.4,0
105718,166,270,426,39117,35,4.3,430
105719,146,270,426,39118,180,3.9,54
105720,212,270,426,39119,180,3.6,67
105721,104,270,426,39120,110,4.2,15
105722,237,270,426,13134,100,3.9,15
105723,9,270,426,16694,85,3.6,5
105724,85,270,426,39121,380,4.9,3
105725,162,270,426,39122,210,4.5,112
105726,194,270,426,39123,120,4,72
105727,81,270,426,39124,220,4.5,23
105728,35,270,426,39125,350,4.4,0
105729,215,270,426,39126,470,4.4,0
105730,216,270,426,39127,220,4.8,34
105731,197,270,426,39128,175,5,3
105732,9,270,426,14603,370,4.8,18
105733,102,270,426,39129,470,4.2,6
105734,108,270,426,18272,480,4.4,0
105735,94,270,426,39130,220,3.7,17
105736,185,270,426,39131,220,4.6,36
105737,180,270,426,39132,220,4.6,8
105738,88,270,426,39133,180,3.9,54
105739,150,270,426,39134,180,3.6,67
105740,188,270,426,39135,55,4.3,14
105741,67,270,426,39136,400,4.7,15
105742,34,270,426,39137,130,3.8,74
105743,150,270,426,39138,150,3.7,38
105744,187,270,426,39139,160,4.4,0
105745,89,270,426,39140,140,2.7,10
105746,224,270,426,39141,160,4.9,4
105747,56,270,426,39142,140,4.4,0
105748,220,270,426,39143,160,4.4,3
105749,126,270,426,20513,150,3.7,13
105750,190,270,426,8144,180,3.5,7
105751,126,529,157,38712,300,4.2,9
105752,201,529,157,38713,300,4.4,0
105753,214,529,157,38714,300,4.4,0
105754,235,529,157,39144,350,4.4,0
105755,227,529,157,14320,50,3.9,8
105756,239,529,157,38717,300,4.2,9
105757,102,529,157,38718,300,4.4,0
105758,240,529,157,38719,300,4.4,0
105759,39,529,157,14322,280,4.4,0
105760,103,529,157,14324,350,4.4,0
105761,101,529,157,38721,240,4.8,2
105762,67,529,157,14325,350,4.8,1
105763,18,529,157,14326,230,4.7,1
105764,80,529,157,39145,410,4.4,0
105765,106,529,157,38723,300,4.4,0
105766,111,529,157,14327,340,4.4,0
105767,65,529,157,14328,300,4.2,9
105768,161,529,157,14329,300,4.4,0
105769,112,529,157,14330,300,3.8,4
105770,16,529,157,14331,620,4.4,0
105771,235,529,157,39146,350,4.4,0
105772,152,529,157,14333,40,4.4,0
105773,235,529,157,14334,50,3.9,8
105774,205,529,157,14335,40,4.4,0
105775,220,529,157,14337,50,4.4,0
105776,151,529,157,14339,50,4.4,0
105777,17,529,157,14340,50,4.4,0
105778,227,529,157,14341,310,4.3,7
105779,82,529,157,14342,300,4.4,0
105780,88,529,157,39147,300,4.4,0
105781,214,529,157,14343,270,4.4,0
105782,125,529,157,14344,230,4.4,0
105783,52,529,157,14347,260,4.4,0
105784,86,529,157,14348,290,4.4,0
105785,64,529,157,14349,30,4.8,8
105786,216,529,157,14350,60,3.5,3
105787,46,529,157,14351,60,4.9,1
105788,58,529,157,14353,50,4.4,2
105789,9,529,157,14354,50,4.4,1
105790,90,529,157,14355,50,4.4,0
105791,161,529,157,14358,50,4.4,0
105792,68,529,157,14359,60,4.8,1
105793,47,529,157,14360,50,4.4,0
105794,28,529,157,14361,60,4.4,0
105795,6,529,157,14362,50,4.4,0
105796,217,529,157,14363,50,4.4,0
105797,218,529,157,14364,50,4.8,1
105798,98,529,157,14365,40,4.4,0
105799,221,254,427,39148,140,4.4,0
105800,29,254,427,39149,50,4.4,0
105801,137,254,427,39150,185,2.2,6
105802,170,254,427,39151,230,4.4,0
105803,117,254,427,39152,175,5,4
105804,201,254,427,39131,180,5,4
105805,112,254,427,36168,180,4.4,0
105806,130,254,427,39153,180,4.4,0
105807,186,254,427,39154,175,4.4,0
105808,112,254,427,36158,175,3.6,4
105809,125,254,427,39155,180,4.4,0
105810,106,254,427,39156,180,4.4,0
105811,92,254,427,39157,180,4.4,0
105812,144,254,427,39158,180,4.4,0
105813,13,254,427,39159,180,4.4,0
105814,88,254,427,14603,570,5,3
105815,17,254,427,39160,695,4.4,0
105816,141,254,427,39161,695,4.4,0
105817,93,254,427,39162,180,4.4,0
105818,68,254,427,39163,170,4.4,0
105819,113,254,427,39164,65,4.4,0
105820,99,254,427,39165,140,4.4,0
105821,101,254,427,39166,80,4.4,0
105822,107,254,427,39167,50,4.4,0
105823,185,254,427,39168,225,5,16
105824,184,254,427,39169,175,4.8,18
105825,99,254,427,39170,135,5,6
105826,154,254,427,39171,185,2.2,6
105827,134,254,427,39172,230,4.4,0
105828,198,254,427,39173,175,5,4
105829,202,254,427,39174,180,5,4
105830,48,254,427,39175,180,4.4,0
105831,227,254,427,39176,180,4.4,0
105832,101,254,427,39177,180,4.4,0
105833,153,254,427,39178,175,4.4,0
105834,231,254,427,39179,175,3.6,4
105835,153,254,427,39180,189,4.4,0
105836,137,254,427,39181,180,4.4,0
105837,192,254,427,39182,180,4.4,0
105838,110,254,427,39183,180,4.4,0
105839,92,254,427,39184,180,4.4,0
105840,161,254,427,39185,180,4.4,0
105841,94,254,427,39186,570,5,3
105842,34,254,427,39187,695,4.4,0
105843,195,254,427,39188,695,4.4,0
105844,51,254,427,39189,180,4.4,0
105845,124,254,427,39190,170,4.4,0
105846,11,266,428,24593,20,4.3,14
105847,108,266,428,39191,12,3.5,7
105848,202,266,428,21880,20,4.4,0
105849,67,266,428,39192,20,4.4,0
105850,110,266,428,39193,20,4.4,0
105851,227,266,428,39194,30,4.4,0
105852,140,266,428,24595,20,4.9,11
105853,50,266,428,39195,25,4.4,0
105854,185,266,428,39196,20,4.4,0
105855,129,266,428,39197,25,4.4,0
105856,4,266,428,39198,50,4.4,0
105857,59,266,428,5030,70,3.9,2
105858,59,266,428,39199,50,4.4,0
105859,68,266,428,39200,60,4.4,0
105860,238,266,428,39201,60,4.4,0
105861,232,266,428,39202,50,4.5,7
105862,206,266,428,39203,40,4.4,0
105863,222,266,428,39204,50,3.3,10
105864,13,266,428,39205,60,4.8,3
105865,38,266,428,39206,70,4.4,0
105866,83,266,428,39207,20,4.3,14
105867,158,266,428,39208,12,3.5,7
105868,81,266,428,39209,20,4.4,0
105869,77,266,428,39210,20,4.4,0
105870,84,266,428,39211,20,4.4,0
105871,79,266,428,39212,30,4.4,0
105872,58,266,428,39213,20,4.9,11
105873,40,266,428,39214,25,4.4,0
105874,150,266,428,39215,20,4.4,0
105875,77,266,428,39216,25,4.4,0
105876,198,266,428,39217,50,4.5,7
105877,143,266,428,39218,40,4.4,0
105878,132,266,428,39219,50,3.3,10
105879,56,266,428,39220,60,4.8,3
105880,124,266,428,39221,70,4.4,0
105881,90,266,428,39222,50,4.4,0
105882,1,266,428,39223,70,3.9,2
105883,158,266,428,39224,50,4.4,0
105884,10,266,428,39225,60,4.4,0
105885,62,266,428,39226,60,4.4,0
105886,2,266,428,39227,6,4.1,4
105887,4,266,428,39228,35,3.4,6
105888,17,266,428,39229,75,4.4,0
105889,160,271,429,39230,590,4.4,0
105890,58,271,429,39231,620,4.4,0
105891,24,271,429,39232,590,4.4,0
105892,226,271,429,39233,650,4.4,0
105893,2,271,429,39234,700,4.4,0
105894,57,271,429,39235,750,4.4,0
105895,65,271,429,39236,650,4.4,0
105896,88,271,429,39237,750,4.4,0
105897,137,271,429,39238,650,4.4,0
105898,207,271,429,39239,650,4.4,0
105899,151,271,429,39240,750,4.4,0
105900,103,271,429,39241,750,4.4,0
105901,230,271,429,39242,800,4.4,0
105902,225,271,429,39243,700,4.4,0
105903,39,271,429,39244,750,4.4,0
105904,7,271,429,39245,650,4.4,0
105905,116,271,429,39246,650,4.4,0
105906,166,271,429,39247,700,4.4,0
105907,139,271,429,39248,700,4.4,0
105908,10,271,429,39249,780,4.4,0
105909,68,271,429,39250,700,4.4,0
105910,28,271,429,39251,750,4.4,0
105911,11,271,429,39252,720,4.4,0
105912,56,271,429,39253,100,4.4,0
105913,109,271,429,39254,90,4.4,0
105914,213,271,429,39255,85,4.4,0
105915,31,271,429,39256,95,4.4,0
105916,61,271,429,39257,120,4.4,0
105917,122,271,429,39258,99,4.4,0
105918,194,271,429,39259,99,4.4,0
105919,36,271,429,39260,409,4.4,0
105920,8,271,429,39261,480,4.4,0
105921,23,271,429,39262,420,4.4,0
105922,65,271,429,39263,499,4.4,0
105923,199,271,429,39264,550,4.4,0
105924,156,271,429,39265,550,4.4,0
105925,72,271,429,39266,440,4.4,0
105926,215,271,429,39267,450,4.4,0
105927,241,271,429,39268,479,4.4,0
105928,83,271,429,39269,399,4.4,0
105929,86,271,429,39270,400,4.4,0
105930,77,271,429,39271,479,4.4,0
105931,149,271,429,39272,470,4.4,0
105932,33,271,429,39273,469,4.4,0
105933,110,271,429,39274,469,4.4,0
105934,85,271,429,39275,479,4.4,0
105935,130,271,429,39276,460,4.4,0
105936,4,271,429,39277,449,4.4,0
